date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:58:40	28998/28998	---MC-	200	added ('OK')	image/png	etag:%22d9647d0a869f8f9d070fc6d132e98625%22	https://framerusercontent.com/images/cyI3YT6eXF5X6OQX5qwWceQDFc.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/cyI3YT6eXF5X6OQX5qwWceQDFc.png	(from https://jacobson.framer.website/projects/snackhouse)
00:58:40	965649/965649	---MC-	200	added ('OK')	image/png	etag:%22759bdef6aa8a4751f52fb5deb2077fc2%22	https://framerusercontent.com/images/twUXBIeOX7OCJhtz42tHO7hDI.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/twUXBIeOX7OCJhtz42tHO7hDI.png	(from https://jacobson.framer.website/projects/covzoun)
00:58:40	55268/55268	---MC-	200	added ('OK')	image/png	etag:%227d4679c5a3f1de9145eabc33edaf7e01%22	https://framerusercontent.com/images/kLmNpBtE0xivsFBJdH5Zm1fTzzM.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/kLmNpBtE0xivsFBJdH5Zm1fTzzM.png	(from https://jacobson.framer.website/projects/snackhouse)
00:58:40	392548/392548	---MC-	200	added ('OK')	image/png	etag:%22e3e8cd3abc09aedee8b47d67ab600452%22	https://framerusercontent.com/images/p53uirkp07b4k75eHq77ILAGOlY.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/p53uirkp07b4k75eHq77ILAGOlY.png	(from https://jacobson.framer.website/projects/snackhouse)
00:58:40	359150/359150	---MC-	200	added ('OK')	image/png	etag:%2248f30087aedae0a473fe3a2e86305770%22	https://framerusercontent.com/images/mYMgiBE31LWqtfn9BuHGwnltNg.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/mYMgiBE31LWqtfn9BuHGwnltNg.png	(from https://jacobson.framer.website/projects/mgl)
00:58:40	767899/767899	---MC-	200	added ('OK')	image/png	etag:%22fe95643e4faff30196a71bd7bf94902d%22	https://framerusercontent.com/images/bonY7QibiHyVMSiVq0FN24V82w.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/bonY7QibiHyVMSiVq0FN24V82w.png	(from https://jacobson.framer.website/projects/mgl)
00:58:41	779453/779453	---MC-	200	added ('OK')	image/png	etag:%2277faa3bc51f55d352655759fbd48b767%22	https://framerusercontent.com/images/pyJIsOelGtOE8tPHxSRhPoItI.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/pyJIsOelGtOE8tPHxSRhPoItI.png	(from https://jacobson.framer.website/projects/mgl)
00:58:41	517258/517258	---MC-	200	added ('OK')	image/png	etag:%22fca068daf24822a1612758bcb4b5e535%22	https://framerusercontent.com/images/ekiXimxgI1MX16u6qPdclpkB0.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/ekiXimxgI1MX16u6qPdclpkB0.png	(from https://jacobson.framer.website/projects/mgl)
00:58:41	167759/167759	---MC-	200	added ('OK')	image/png	etag:%2272c56d58955631ee9f334454ea797d4a%22	https://framerusercontent.com/images/xAHu33vH6XvvAs0DUA6DzkOn4g.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/xAHu33vH6XvvAs0DUA6DzkOn4g.png	(from https://jacobson.framer.website/projects/tasks)
00:58:41	283041/283041	---MC-	200	added ('OK')	image/png	etag:%22a58ca757a30d046380dc19edcd68bf6d%22	https://framerusercontent.com/images/CLsV59J55MYvZE00pywIYll3xpk.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/CLsV59J55MYvZE00pywIYll3xpk.png	(from https://jacobson.framer.website/projects/tasks)
00:58:42	336252/336252	---MC-	200	added ('OK')	image/png	etag:%22c7a95dc6c1bd2f123413c10ee205a3b9%22	https://framerusercontent.com/images/KmrdG7cdDfMz3CytofDLmtGvE.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/KmrdG7cdDfMz3CytofDLmtGvE.png	(from https://jacobson.framer.website/projects/tasks)
00:58:42	203986/203986	---MC-	200	added ('OK')	image/png	etag:%2229615239b794ded2046ce28c9be87ab7%22	https://framerusercontent.com/images/fnGAopBPlaNqByYt6pTb1hJQfIU.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/fnGAopBPlaNqByYt6pTb1hJQfIU.png	(from https://jacobson.framer.website/projects/tasks)
00:58:42	71544/71544	---MC-	200	added ('OK')	image/png	etag:%221360ea73ee5ac2a2e4376a36c8941f74%22	https://framerusercontent.com/images/U7juwmRUZ6ObAs7P2h23yLkCko.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/U7juwmRUZ6ObAs7P2h23yLkCko.png	(from https://jacobson.framer.website/projects/classmate)
00:58:42	266856/266856	---MC-	200	added ('OK')	image/png	etag:%223ea9f70fe405d0cd872b841777bd0a79%22	https://framerusercontent.com/images/A2x3eUZ6XBnnUeiNPfzwjBCYJOI.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/A2x3eUZ6XBnnUeiNPfzwjBCYJOI.png	(from https://jacobson.framer.website/projects/classmate)
00:58:43	379007/379007	---MC-	200	added ('OK')	image/png	etag:%228e532d4fd7da249077fc1d6a6e493dea%22	https://framerusercontent.com/images/kG0I5Fh1hIfAdrZQKmAyyLJcM.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/kG0I5Fh1hIfAdrZQKmAyyLJcM.png	(from https://jacobson.framer.website/projects/classmate)
00:58:43	42369/42369	---MC-	200	added ('OK')	image/png	etag:%22a8ce23f404e56bb67ec489a719118b50%22	https://framerusercontent.com/images/VRdzu0A30XiyzSaNg3vA4tN44qw.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/VRdzu0A30XiyzSaNg3vA4tN44qw.png	(from https://jacobson.framer.website/projects/chef)
00:58:43	507126/507126	---MC-	200	added ('OK')	image/png	etag:%2250a55c15933fe2c0aec6b16898acc5a1%22	https://framerusercontent.com/images/W8utboLWkRi6cg1QxuEJtMXo4.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/W8utboLWkRi6cg1QxuEJtMXo4.png	(from https://jacobson.framer.website/projects/chef)
00:58:43	752989/752989	---MC-	200	added ('OK')	image/png	etag:%228bb329628659964a98ab460cbf0e92c5%22	https://framerusercontent.com/images/ggpz86Ynh0vHeUHspJwvNS0.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/ggpz86Ynh0vHeUHspJwvNS0.png	(from https://jacobson.framer.website/projects/chef)
00:58:44	940386/940386	---MC-	200	added ('OK')	image/png	etag:%22f09d1351c3018a80ae0dd54f6be91e8e%22	https://framerusercontent.com/images/V33K01Ap6rfqeCB8Mkhg7voPw0.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/V33K01Ap6rfqeCB8Mkhg7voPw0.png	(from https://jacobson.framer.website/projects/chef)
00:58:44	39455/39455	---MC-	200	added ('OK')	image/png	etag:%228b384aa4da8c9b7c3d96a813e4e533b2%22	https://framerusercontent.com/images/sTMNVOJnqHZdNRQ9eWzpnIzvTME.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/sTMNVOJnqHZdNRQ9eWzpnIzvTME.png	(from https://jacobson.framer.website/projects/wordit)
00:58:44	229004/229004	---MC-	200	added ('OK')	image/png	etag:%22d976aaa950e3b6a0a5b75eca183ab751%22	https://framerusercontent.com/images/OOr6GTHQYSM9p2G1mw7pQyjQ.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/OOr6GTHQYSM9p2G1mw7pQyjQ.png	(from https://jacobson.framer.website/projects/wordit)
00:58:44	316707/316707	---MC-	200	added ('OK')	image/png	etag:%22d459bba2db5373006cf3dc6818b7487f%22	https://framerusercontent.com/images/F8gKClpsouDDKqnydv7vf0BXo0.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/F8gKClpsouDDKqnydv7vf0BXo0.png	(from https://jacobson.framer.website/projects/wordit)
00:58:44	13446/13446	---MC-	200	added ('OK')	image/png	etag:%2237b1bc0a513732f709d8abcd2162f130%22	https://framerusercontent.com/images/YFJ3JF4TTghO5nExGij2azXCzI.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/YFJ3JF4TTghO5nExGij2azXCzI.png	(from https://jacobson.framer.website/projects/the-company)
00:58:45	80250/80250	---MC-	200	added ('OK')	image/png	etag:%228433771ea3f625090761b7584a50c39d%22	https://framerusercontent.com/images/QfBYfYowPyXtD4Ktw9Vowv0DKE.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/QfBYfYowPyXtD4Ktw9Vowv0DKE.png	(from https://jacobson.framer.website/projects/the-company)
00:58:46	2675295/2675295	---MC-	200	added ('OK')	image/png	etag:%22c78dce70f88175f87d6d0425891b2e4d%22	https://framerusercontent.com/images/oB35n9hq7Zzjcx3BkJOZ1AvEHI.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/oB35n9hq7Zzjcx3BkJOZ1AvEHI.png	(from https://jacobson.framer.website/projects/cloudy-days)
00:58:46	3010394/3010394	---MC-	200	added ('OK')	image/png	etag:%22d21d0bc9149633f8b51a3f1871a37c0d%22	https://framerusercontent.com/images/AlLW3Oa9mTfQLk1fV9rQ7LQclck.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/AlLW3Oa9mTfQLk1fV9rQ7LQclck.png	(from https://jacobson.framer.website/projects/lost-in-space)
00:58:46	1928156/1928156	---MC-	200	added ('OK')	image/png	etag:%22ea032d89925484e00a0811550d78e0e6%22	https://framerusercontent.com/images/y2T9y7LlFwNXQtUpc0L4I1h0tFQ.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/y2T9y7LlFwNXQtUpc0L4I1h0tFQ.png	(from https://jacobson.framer.website/projects/light-speed)
00:58:47	2591508/2591508	---MC-	200	added ('OK')	image/png	etag:%22a812f284a01a0a6a73f6a033241af312%22	https://framerusercontent.com/images/kyT2Un5a7DeZK4vRgZ9avXMHlI.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/kyT2Un5a7DeZK4vRgZ9avXMHlI.png	(from https://jacobson.framer.website/projects/trend-setter)
00:58:47	855136/855136	---MC-	200	added ('OK')	image/png	etag:%2249ae4fcf29edc4cb6456b9d172e3376f%22	https://framerusercontent.com/images/EOLOV5kwqpg8RAlNUt8prJjnHU8.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/EOLOV5kwqpg8RAlNUt8prJjnHU8.png	(from https://jacobson.framer.website/projects/phoveus-revamp)
00:58:47	1575960/1575960	---MC-	200	added ('OK')	image/png	etag:%2284b95e280ff487d7379dd54a28d4cf32%22	https://framerusercontent.com/images/cbMqhWz72tWxJ9KGLM09soFlMU.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/cbMqhWz72tWxJ9KGLM09soFlMU.png	(from https://jacobson.framer.website/projects/absolutely-bored)
00:58:47	816791/816791	---MC-	200	added ('OK')	image/png	etag:%227e7e3614c5cd767c0905cb0ba57ccc3c%22	https://framerusercontent.com/images/X0RprIhyJglvJ6EpzJ6F272u9Vc.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/X0RprIhyJglvJ6EpzJ6F272u9Vc.png	(from https://jacobson.framer.website/projects/cyclops-hero-concept)
00:58:48	813944/813944	---MC-	200	added ('OK')	image/png	etag:%22a432956d92192134235fe6e975a6174e%22	https://framerusercontent.com/images/wZf2jhAw7f6mXYcDE7D83w3C8.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/wZf2jhAw7f6mXYcDE7D83w3C8.png	(from https://jacobson.framer.website/projects/layla-scream)
00:58:48	1057710/1057710	---MC-	200	added ('OK')	image/png	etag:%2256eec0e03a484590c8b8235dce7dac0e%22	https://framerusercontent.com/images/Bb1MKeQITpDAp5i7PnUpAcWqDok.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/Bb1MKeQITpDAp5i7PnUpAcWqDok.png	(from https://jacobson.framer.website/projects/venom-saber)
00:58:48	977844/977844	---MC-	200	added ('OK')	image/png	etag:%22fef1312fa6d2ec7afc889e2f5ca3d005%22	https://framerusercontent.com/images/RZFCQVaGxeNzR31mgYJabjBIXfc.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/RZFCQVaGxeNzR31mgYJabjBIXfc.png	(from https://jacobson.framer.website/projects/cyclops-skin-concept)
00:58:49	755856/755856	---MC-	200	added ('OK')	image/png	etag:%22208b643680c205bec037baf54e846f1b%22	https://framerusercontent.com/images/WQyA4LjEch0Ud1O9H1JUZe1S04.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/WQyA4LjEch0Ud1O9H1JUZe1S04.png	(from https://jacobson.framer.website/projects/mako)
00:58:49	567678/567678	---MC-	200	added ('OK')	image/png	etag:%223e8dd4917e81936d71711f300b42cea9%22	https://framerusercontent.com/images/qja6miQ9PHMoZsB4AStlBWP6SjQ.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/qja6miQ9PHMoZsB4AStlBWP6SjQ.png	(from https://jacobson.framer.website/projects/edith)
00:58:49	832775/832775	---MC-	200	added ('OK')	image/png	etag:%222a02e6b569ef522cd71856c97c4b1b25%22	https://framerusercontent.com/images/jy3Pa27rLlu9W6nCE5ILEev5fZY.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/jy3Pa27rLlu9W6nCE5ILEev5fZY.png	(from https://jacobson.framer.website/projects/yin-starlight)
